1.000000	-0.000590	-0.020589	-0.014864	
1.000000	0.025630	0.019699	0.018259	
1.000000	-0.007074	-0.038968	-0.023100	
1.000000	0.017261	0.009137	0.004037	
1.000000	0.010547	-0.027376	0.009928	
1.000000	-0.028208	0.011292	-0.008474	
1.000000	0.002219	-0.006215	0.003673	
1.000000	-0.010736	-0.042602	-0.005675	
1.000000	-0.010099	-0.008597	-0.012534	
1.000000	0.007451	-0.028102	-0.009955	
1.000000	0.018710	0.013933	-0.005963	
1.000000	-0.012157	-0.035207	0.015658	
1.000000	-0.018003	-0.052932	-0.025599	
1.000000	0.017556	0.000413	0.021826	
1.000000	0.009851	-0.017174	0.019903	
1.000000	0.027257	-0.047540	-0.013979	
1.000000	-0.019572	-0.007157	-0.020158	
1.000000	0.005647	-0.026200	-0.013486	
1.000000	-0.003717	0.004427	0.023401	
1.000000	0.010513	0.009847	-0.030966	
1.000000	-0.012420	-0.010317	-0.002706	
1.000000	-0.004442	-0.037739	-0.004495	
1.000000	-0.024387	-0.045129	0.015342	
1.000000	-0.001552	-0.051210	-0.003125	
1.000000	-0.007035	-0.051748	0.011610	
1.000000	-0.021873	0.010911	-0.016452	
1.000000	-0.020591	-0.019390	-0.006948	
1.000000	0.021118	0.003328	0.012062	
1.000000	-0.000154	-0.015179	0.000200	
1.000000	0.021936	-0.049428	-0.018964	
1.000000	0.005501	0.020865	0.026760	
1.000000	-0.004412	-0.016068	-0.011969	
1.000000	0.012889	-0.042770	0.003540	
1.000000	0.001713	0.017763	0.020060	
1.000000	0.003253	-0.021622	0.002619	
1.000000	0.025173	0.016093	-0.019301	
1.000000	-0.005042	0.006903	0.012294	
1.000000	0.016000	-0.040598	0.011862	
1.000000	0.026807	0.014525	-0.000411	
1.000000	0.019842	-0.027703	-0.015502	
1.000000	-0.001183	-0.043454	-0.005077	
1.000000	0.026752	-0.001403	-0.011372	
1.000000	-0.008089	-0.005232	0.006012	
1.000000	-0.004382	-0.019296	0.008950	
1.000000	-0.001296	0.007588	-0.000415	
1.000000	-0.000832	-0.011800	0.001565	
1.000000	0.014337	-0.031268	-0.004246	
1.000000	-0.011448	-0.002252	-0.018149	
1.000000	-0.006762	0.021322	-0.030294	
1.000000	0.009962	0.002697	-0.026739	
1.000000	0.017942	0.014186	-0.017486	
1.000000	-0.009801	-0.008042	-0.019270	
1.000000	0.026486	-0.043819	0.008130	
1.000000	-0.009037	-0.025400	-0.021332	
1.000000	-0.006570	-0.015476	-0.003744	
1.000000	-0.000213	0.008758	-0.000973	
1.000000	-0.026312	-0.031427	0.004912	
1.000000	-0.000189	0.006438	-0.030565	
1.000000	-0.006802	0.014171	0.017918	
1.000000	0.012181	-0.023442	0.013557	
1.000000	0.003844	0.041804	-0.000463	
1.000000	0.015806	-0.039202	-0.014109	
1.000000	-0.003116	-0.045682	-0.022803	
1.000000	-0.031089	0.004255	0.010856	
1.000000	-0.016682	-0.005209	0.017255	
1.000000	0.005993	-0.044785	-0.008349	
1.000000	-0.002077	-0.035997	-0.003693	
1.000000	0.001578	-0.008016	-0.003917	
1.000000	-0.012212	0.016803	0.007011	
1.000000	0.000518	-0.049500	-0.000594	
1.000000	-0.005081	-0.037396	-0.001948	
1.000000	0.026034	0.001246	-0.018986	
1.000000	0.025490	0.021450	-0.018605	
1.000000	-0.001588	-0.021032	0.007114	
1.000000	0.013196	-0.008872	0.012839	
1.000000	-0.008044	-0.039214	0.006652	
1.000000	0.008618	0.014985	-0.014705	
1.000000	-0.010147	-0.000218	0.019596	
1.000000	0.012084	0.020630	-0.010734	
1.000000	-0.024610	-0.009083	0.010136	
1.000000	-0.017887	0.008365	0.013727	
1.000000	-0.000545	-0.006737	-0.003108	
1.000000	0.006743	0.028297	0.007585	
1.000000	0.019766	0.009270	0.025990	
1.000000	0.008506	-0.003146	-0.001390	
1.000000	-0.000196	0.005060	-0.000068	
1.000000	-0.026555	0.012596	0.012496	
1.000000	0.024962	0.015815	-0.021255	
1.000000	-0.021045	-0.029747	-0.018199	
1.000000	0.006419	-0.028660	-0.002966	
1.000000	-0.021344	-0.039441	-0.000515	
1.000000	-0.010610	-0.000651	-0.002155	
1.000000	-0.001603	0.024510	-0.001506	
1.000000	-0.009071	-0.011888	0.013012	
1.000000	0.012604	0.012388	0.018927	
1.000000	-0.015257	0.006255	0.007599	
1.000000	-0.009771	-0.031059	0.011806	
1.000000	0.004482	0.020931	-0.027672	
1.000000	-0.009293	-0.017179	-0.025192	
1.000000	-0.003495	-0.045884	-0.012195	
1.000000	0.024708	0.002330	0.008087	
1.000000	-0.028262	0.014671	-0.013651	
1.000000	0.030812	0.001149	0.011387	
1.000000	-0.007497	0.023521	-0.006812	
1.000000	0.006835	0.011961	0.004816	
1.000000	-0.030057	0.012387	-0.011763	
1.000000	0.005236	-0.032752	-0.000430	
1.000000	0.024610	0.014002	0.018058	
1.000000	0.001751	0.013632	-0.021580	
1.000000	0.029634	0.012390	-0.012044	
1.000000	0.024805	0.002387	-0.009477	
1.000000	0.014008	-0.006517	-0.022166	
1.000000	-0.009717	0.010261	-0.020673	
1.000000	-0.006824	0.003960	0.004527	
1.000000	-0.021273	-0.030664	0.017559	
1.000000	0.000698	-0.039876	0.003811	
1.000000	-0.027978	0.017058	-0.004212	
1.000000	0.000194	0.024144	-0.002477	
1.000000	-0.018208	-0.013326	-0.006210	
1.000000	-0.007186	-0.038497	0.005055	
1.000000	-0.004797	-0.041119	-0.003112	
1.000000	0.005872	0.022538	0.001242	
1.000000	0.006891	0.010287	0.014479	
1.000000	-0.031086	0.008091	-0.010694	
1.000000	0.001717	-0.047409	-0.003727	
1.000000	-0.019339	-0.012464	-0.005364	
1.000000	0.001078	0.014474	-0.013799	
1.000000	-0.008868	0.004350	-0.011512	
1.000000	-0.009178	-0.008742	-0.025197	
1.000000	0.028662	0.010307	-0.010069	
1.000000	0.027531	-0.040608	0.004335	
1.000000	0.009700	-0.008629	-0.001756	
1.000000	-0.003324	0.003478	-0.017096	
1.000000	-0.010909	-0.005717	0.011068	
1.000000	0.030398	0.003598	0.011520	
1.000000	-0.025046	-0.050586	-0.017015	
1.000000	-0.004059	-0.044208	0.027626	
1.000000	-0.029518	-0.000898	-0.014636	
1.000000	0.020633	0.021773	0.008380	
1.000000	0.003476	0.015205	0.019042	
1.000000	0.001069	-0.031166	-0.001545	
1.000000	-0.000646	0.013884	-0.030382	
1.000000	-0.002002	0.050498	-0.001887	
1.000000	0.026956	0.001056	0.017189	
1.000000	-0.002613	-0.041238	-0.016618	
1.000000	0.027505	-0.027570	-0.002001	
1.000000	-0.004996	0.013147	-0.032448	
1.000000	0.011424	0.007004	-0.020786	
1.000000	-0.005142	-0.034120	0.011324	
1.000000	0.011031	0.021204	0.009109	
1.000000	-0.000438	0.011347	-0.001723	
1.000000	-0.003567	-0.032976	-0.004272	
1.000000	0.020543	-0.031329	-0.006946	
1.000000	0.010728	-0.008632	0.019446	
1.000000	0.022416	-0.040834	0.004707	
1.000000	0.006934	0.021317	-0.027259	
1.000000	-0.003761	-0.014102	0.006977	
1.000000	0.001454	-0.005728	0.000752	
1.000000	-0.009915	0.002859	0.025444	
1.000000	-0.010437	-0.052300	0.005382	
1.000000	0.008971	-0.016444	-0.023086	
1.000000	0.001956	0.002318	0.005304	
1.000000	0.009151	-0.021180	0.020732	
1.000000	0.024100	0.014979	-0.000872	
1.000000	-0.001050	-0.033588	-0.002193	
1.000000	-0.004111	0.027831	0.000533	
1.000000	0.000944	-0.013207	-0.022652	
1.000000	-0.002371	-0.052725	-0.000531	
1.000000	0.019248	0.003788	-0.013762	
1.000000	-0.025845	0.009182	-0.007100	
1.000000	-0.020941	0.017629	0.022556	
1.000000	-0.021111	-0.037056	0.014548	
1.000000	-0.007077	0.027293	-0.006265	
1.000000	0.001650	0.031491	-0.007416	
1.000000	0.008931	0.019469	-0.006623	
1.000000	-0.001822	0.001548	-0.005866	
1.000000	-0.022509	-0.047094	-0.005795	
1.000000	0.028363	0.019668	-0.016768	
1.000000	0.032370	0.020828	0.001761	
1.000000	-0.024578	-0.023463	0.010352	
1.000000	-0.002349	-0.033909	0.000164	
1.000000	-0.007947	0.009694	0.011298	
1.000000	0.016914	0.019976	-0.009671	
1.000000	0.019992	0.004121	-0.017795	
1.000000	-0.009465	-0.003444	0.017756	
1.000000	0.000034	-0.026527	-0.000004	
1.000000	-0.015674	-0.037565	0.016902	
1.000000	0.008433	0.018679	0.002358	
1.000000	-0.000284	-0.011376	0.001341	
1.000000	0.016709	-0.041018	-0.012143	
1.000000	0.005083	-0.002299	-0.014088	
1.000000	-0.000676	0.015030	-0.014145	
1.000000	0.018542	0.020509	-0.008416	
1.000000	-0.005673	-0.030898	-0.003237	
1.000000	0.008655	0.003440	0.001927	
1.000000	0.026759	-0.037748	0.006226	
1.000000	0.007691	-0.018009	-0.015312	
1.000000	-0.001849	-0.027525	0.022653	
1.000000	-0.027257	0.020630	-0.006744	
1.000000	0.014051	-0.052210	-0.001734	
1.000000	0.008717	0.000823	-0.000643	
1.000000	0.027426	-0.043744	0.000059	
1.000000	0.006047	0.009137	0.030944	
1.000000	-0.013957	-0.018984	-0.003894	
1.000000	0.002141	0.007546	-0.001708	
1.000000	0.010303	-0.025664	0.010372	
1.000000	-0.000919	-0.023589	-0.028492	
1.000000	0.016916	0.002090	-0.027255	
1.000000	0.027539	-0.053248	0.008392	
1.000000	0.017076	-0.044647	-0.004143	
1.000000	0.003812	0.023141	0.000140	
1.000000	0.001260	-0.000310	0.011738	
1.000000	0.006356	-0.044150	-0.012198	
1.000000	-0.005838	0.004703	0.010772	
1.000000	-0.002579	0.003198	0.009926	
1.000000	-0.006358	0.027960	-0.005587	
1.000000	0.000118	-0.029826	0.017899	
1.000000	-0.022470	0.017995	-0.016205	
1.000000	-0.005885	-0.029041	0.007636	
1.000000	0.000732	-0.012628	-0.014769	
1.000000	0.012979	-0.047399	-0.017929	
1.000000	0.002028	0.002676	0.001215	
1.000000	0.020240	0.014632	0.012874	
1.000000	-0.006658	-0.040367	0.002685	
1.000000	-0.028940	-0.001604	0.010285	
1.000000	0.001684	0.031646	-0.000296	
1.000000	-0.006997	-0.004854	0.004958	
1.000000	-0.000899	-0.003253	-0.000353	
1.000000	-0.015774	-0.044303	0.001587	
1.000000	0.002212	-0.004219	0.006630	
1.000000	-0.000420	0.028938	0.000296	
1.000000	0.006178	-0.006917	-0.000179	
1.000000	-0.000060	0.005563	-0.002458	
1.000000	-0.001487	-0.007415	0.023882	
1.000000	0.022915	-0.048168	0.004412	
1.000000	0.022416	-0.012014	0.008718	
1.000000	0.003734	-0.038376	0.029121	
1.000000	0.009610	0.000644	0.008358	
1.000000	0.008760	-0.050422	0.002886	
1.000000	-0.020137	0.019299	-0.021499	
1.000000	-0.019996	0.000663	0.006716	
1.000000	-0.024909	0.020160	-0.008291	
1.000000	0.011648	-0.026859	-0.012060	
1.000000	0.000666	0.020192	-0.002592	
1.000000	0.027293	0.021249	0.010627	
1.000000	0.007578	-0.018082	0.023286	
1.000000	-0.019424	-0.030078	-0.004825	
1.000000	0.012892	-0.005781	0.008701	
1.000000	-0.011379	0.003665	-0.015927	
1.000000	-0.008130	-0.028417	-0.022297	
1.000000	-0.002640	-0.012859	0.000959	
1.000000	-0.004357	-0.002915	-0.011249	
1.000000	-0.003384	0.035750	-0.000432	
1.000000	-0.003605	-0.041662	0.012253	
1.000000	-0.009641	-0.030146	-0.004587	
1.000000	-0.009506	0.004926	-0.028724	
1.000000	-0.025026	-0.025614	0.008795	
1.000000	-0.013731	0.019373	-0.027107	
1.000000	-0.000101	-0.040230	-0.005752	
1.000000	0.014387	0.003127	-0.029448	
1.000000	-0.004700	-0.015632	0.000218	
1.000000	-0.006644	-0.006376	-0.001640	
1.000000	0.001525	0.044337	0.000355	
1.000000	-0.001161	0.038344	0.001316	
1.000000	-0.006410	0.037545	0.000014	
1.000000	-0.006947	-0.000988	-0.020607	
1.000000	0.015945	-0.009995	0.013885	
1.000000	0.018422	-0.025613	0.008699	
1.000000	-0.008900	-0.012271	-0.012336	
1.000000	-0.015497	0.012486	-0.025033	
1.000000	-0.004682	0.019135	0.018147	
1.000000	-0.020392	-0.019937	0.009944	
1.000000	-0.012891	-0.039511	0.008546	
1.000000	-0.030136	-0.044946	-0.006372	
1.000000	-0.000016	-0.047183	0.030590	
1.000000	-0.014391	-0.025902	-0.020022	
1.000000	-0.032376	0.000978	-0.003218	
1.000000	-0.005013	-0.031273	0.000056	
1.000000	0.024067	-0.042086	-0.003937	
1.000000	0.017006	0.001932	0.025099	
1.000000	0.007680	0.007786	0.002088	
1.000000	0.010297	-0.030713	-0.005841	
1.000000	0.004617	0.004469	0.020324	
1.000000	-0.000707	0.011988	0.000045	
1.000000	0.026723	-0.011818	0.005934	
1.000000	-0.001884	0.013189	-0.028455	
1.000000	0.004744	0.011333	-0.010611	
1.000000	0.019443	-0.028981	0.001976	
1.000000	-0.023259	-0.039181	-0.006682	
1.000000	0.008541	0.000215	-0.010962	
1.000000	0.013401	-0.031533	-0.025038	
1.000000	-0.014040	-0.010709	0.005849	
1.000000	-0.001069	0.031051	0.000787	
1.000000	0.000662	0.019907	-0.032915	
1.000000	0.013431	-0.009781	-0.018322	
1.000000	-0.005385	0.006730	0.002982	
1.000000	-0.027992	0.019224	0.012911	
1.000000	0.011469	-0.012860	0.025124	
1.000000	-0.015211	-0.033778	0.015485	
1.000000	-0.001461	0.011675	-0.026722	
1.000000	0.012162	0.000093	0.019797	
1.000000	0.025401	-0.021332	0.009473	
1.000000	-0.004281	0.003032	-0.031664	
1.000000	0.026747	0.010034	-0.015355	
1.000000	0.006378	-0.020435	0.002943	
1.000000	-0.013057	-0.012069	-0.000156	
1.000000	-0.017926	-0.033713	-0.002677	
1.000000	0.007673	-0.038080	-0.005664	
1.000000	0.011041	-0.045039	0.000094	
1.000000	-0.001406	0.009073	0.004470	
1.000000	-0.006553	0.013639	0.005828	
1.000000	-0.018998	-0.011929	0.006122	
1.000000	0.002797	0.018290	0.001618	
1.000000	-0.007429	0.002783	0.001461	
1.000000	-0.008346	0.019067	0.001782	
1.000000	0.003232	0.014958	0.024914	
1.000000	0.011338	-0.034506	-0.011654	
1.000000	-0.000779	0.029138	-0.001001	
1.000000	0.025190	-0.039243	0.002236	
1.000000	-0.030730	-0.002021	-0.005350	
1.000000	-0.017670	-0.015917	-0.010961	
1.000000	0.002238	-0.000108	0.001530	
1.000000	-0.010916	0.003109	-0.014640	
1.000000	0.007531	-0.005774	0.004414	
1.000000	0.009454	-0.030941	0.003062	
1.000000	-0.001580	0.008456	0.003278	
1.000000	0.005182	-0.027004	-0.020385	
1.000000	-0.000017	0.016108	-0.001765	
1.000000	-0.001152	0.005468	0.029984	
1.000000	0.010624	-0.037903	-0.024139	
1.000000	0.017402	-0.039723	0.016383	
1.000000	-0.001524	-0.020386	0.002308	
1.000000	0.022700	0.003483	0.014823	
1.000000	-0.028443	-0.001142	-0.011195	
1.000000	-0.006940	-0.045826	-0.014562	
1.000000	-0.010246	-0.047812	-0.008232	
1.000000	0.000121	0.046173	-0.000864	
1.000000	-0.015321	0.018054	0.008811	
1.000000	0.028953	0.018467	-0.004428	
1.000000	-0.007834	0.007155	0.005106	
1.000000	0.010437	0.019869	-0.000577	
1.000000	-0.000326	0.011441	-0.004720	
1.000000	0.000914	0.005524	-0.001808	
1.000000	-0.013951	-0.047843	0.013171	
1.000000	0.005527	0.017888	0.000517	
1.000000	-0.017935	0.008850	-0.027503	
1.000000	-0.000489	-0.051332	0.020735	
1.000000	0.004934	-0.029907	-0.008544	
1.000000	0.001258	-0.033792	0.006147	
1.000000	-0.022012	-0.030890	0.013249	
1.000000	0.021860	0.014326	0.023959	
1.000000	-0.002013	-0.035714	0.020875	
1.000000	-0.008363	0.020449	0.013363	
1.000000	0.011774	-0.038947	0.005483	
1.000000	0.001725	-0.034924	0.027085	
1.000000	0.020395	0.001411	-0.015104	
1.000000	-0.002785	-0.044455	-0.010547	
1.000000	0.005758	-0.018397	0.002502	
1.000000	-0.016314	-0.029947	0.018234	
1.000000	-0.003833	0.022454	0.005030	
1.000000	0.027950	-0.036334	0.007537	
1.000000	-0.012817	-0.018031	-0.022718	
1.000000	-0.015326	-0.012413	-0.016054	
1.000000	0.013112	-0.036706	-0.013044	
1.000000	0.029379	0.019120	0.013406	
1.000000	-0.018567	-0.008592	-0.003669	
1.000000	-0.024485	-0.014572	0.001850	
1.000000	-0.003135	0.014994	0.002618	
1.000000	0.009571	-0.010462	-0.001817	
1.000000	-0.027547	0.003255	-0.001740	
1.000000	-0.000750	0.015293	-0.018956	
1.000000	0.004425	-0.029657	-0.027598	
1.000000	0.007645	-0.040433	-0.000010	
1.000000	-0.000157	0.008620	-0.000011	
1.000000	-0.004503	-0.051644	-0.001924	
1.000000	-0.004691	0.031838	-0.001410	
1.000000	-0.008990	0.018253	0.023143	
1.000000	-0.001172	-0.046649	-0.000100	
1.000000	-0.023336	-0.052331	0.011699	
1.000000	-0.015282	-0.030581	-0.002890	
1.000000	-0.023033	-0.030081	-0.007799	
1.000000	0.003932	-0.010244	0.020372	
1.000000	0.015759	0.007174	0.028327	
1.000000	-0.016025	0.016267	-0.027825	
1.000000	0.001543	-0.046825	0.000303	
1.000000	0.000377	0.015533	0.008418	
1.000000	-0.007678	-0.030787	-0.008071	
1.000000	-0.012812	-0.040331	0.012211	
1.000000	-0.027933	-0.003256	-0.013448	
1.000000	-0.001911	-0.050853	0.008960	
1.000000	0.009418	-0.026208	0.011630	
1.000000	0.013141	0.017626	0.017120	
1.000000	0.010115	-0.040457	0.016609	
1.000000	0.000899	0.005731	-0.004259	
1.000000	-0.001671	-0.010568	0.025735	
1.000000	-0.013039	0.005274	0.028028	
1.000000	0.001972	-0.041202	-0.006852	
1.000000	0.017095	0.012313	-0.010375	
1.000000	-0.001754	-0.007613	-0.027905	
1.000000	0.018141	-0.028523	0.010728	
1.000000	-0.023701	0.011022	0.022217	
1.000000	-0.011692	-0.037612	0.011238	
1.000000	-0.000422	-0.010514	-0.020269	
1.000000	-0.001800	-0.050244	0.028037	
1.000000	-0.011197	-0.036666	0.002791	
1.000000	0.006110	-0.016155	-0.023402	
1.000000	0.002905	-0.009599	0.001884	
1.000000	-0.018299	-0.040880	-0.016113	
1.000000	0.024090	-0.053006	-0.001438	
1.000000	0.010195	-0.019002	-0.025139	
1.000000	-0.013640	-0.051441	0.008278	
1.000000	0.031069	0.015136	0.010929	
1.000000	-0.022573	0.019351	0.000787	
1.000000	-0.017251	0.001882	0.018765	
1.000000	-0.002870	-0.006475	-0.002710	
1.000000	0.005947	-0.036491	0.019814	
1.000000	0.021289	0.011990	-0.025026	
1.000000	-0.012226	0.005602	0.012795	
1.000000	-0.003979	-0.018282	-0.000335	
1.000000	-0.000272	-0.020541	0.000343	
1.000000	-0.003244	0.001494	-0.026645	
1.000000	0.013133	0.021373	0.014349	
1.000000	0.008808	0.021120	-0.016762	
1.000000	0.000856	-0.037586	0.016757	
1.000000	-0.027521	-0.034314	0.003579	
1.000000	-0.003110	0.005855	0.024859	
1.000000	-0.000206	-0.046836	0.023225	
1.000000	0.004228	0.004008	-0.003254	
1.000000	-0.010024	0.017080	0.024523	
1.000000	0.007049	0.028870	0.000946	
1.000000	-0.001284	0.053309	-0.000852	
1.000000	0.001662	0.041317	-0.001273	
1.000000	0.005993	-0.014117	0.005509	
1.000000	0.024137	0.000505	0.001139	
1.000000	0.002425	-0.011010	-0.002470	
1.000000	0.008928	-0.000640	-0.028609	
1.000000	-0.007623	-0.025531	0.010342	
1.000000	0.003324	0.017196	-0.008410	
1.000000	0.023976	-0.023025	0.004223	
1.000000	-0.012162	-0.052031	0.021479	
1.000000	0.008186	0.004476	0.011808	
1.000000	-0.004602	-0.033010	0.028825	
1.000000	0.016129	0.015053	-0.016980	
1.000000	0.007889	-0.015624	0.016450	
1.000000	-0.002134	0.007829	-0.001470	
1.000000	0.000763	-0.027290	-0.000664	
1.000000	-0.032497	0.021351	0.005417	
1.000000	-0.023367	-0.046698	0.020233	
1.000000	0.004612	0.024030	-0.009101	
1.000000	0.025178	0.021096	-0.012656	
1.000000	0.014195	-0.018074	-0.004918	
1.000000	-0.011738	0.013326	0.003637	
1.000000	-0.002038	-0.032819	-0.027854	
1.000000	-0.021645	-0.050133	0.010200	
1.000000	-0.023429	-0.028453	-0.003128	
1.000000	-0.014698	-0.002371	0.024990	
1.000000	0.002654	0.004546	0.007924	
1.000000	0.001932	-0.008767	0.005841	
1.000000	-0.004164	-0.038358	0.024313	
1.000000	-0.018853	0.010079	0.011504	
